place_id,location_name,address,latitude,longitude,original_place_bbox,building_id,building_bbox,final_bbox,bbox_method,building_area_m2
9e1557d7-c6f7-40ee-9741-a62f55b15c29,Broom Hill Park,2280 Pyrite Dr,48.38253047,-123.73651674,"[-123.73651885986328, 48.382530212402344, -123.73650360107422, 48.382537841796875]",,,"[-123.73651885986328, 48.382530212402344, -123.73650360107422, 48.382537841796875]",original_place,
1aea4279-2d33-44ac-8ed7-8aca8c2e5be7,Coastal Roots Health Centre,2050 A Townsend Rd,48.38241656582651,-123.7354302406311,"[-123.73544311523438, 48.382415771484375, -123.73542785644531, 48.382423400878906]",,,"[-123.73544311523438, 48.382415771484375, -123.73542785644531, 48.382423400878906]",original_place,
bf68f96d-6238-45c7-a8cb-293b0dc3494c,Healthy Roots Registered Massage Therapy,6818 Beaton Rd,48.38252649,-123.73415335,"[-123.7341537475586, 48.38252639770508, -123.73413848876953, 48.38253402709961]",,,"[-123.7341537475586, 48.38252639770508, -123.73413848876953, 48.38253402709961]",original_place,
7e672d27-c684-475d-8a55-7a6a58771837,Sooke Emergency Program,2225 Otter Point Rd,48.382177,-123.73233,"[-123.73233032226562, 48.38217544555664, -123.73231506347656, 48.38218307495117]",931de38e-ca9e-4911-baa5-fa6bfbaf09e4,"[-123.73243713378906, 48.38204574584961, -123.73218536376953, 48.38223648071289]","[-123.73243713378906, 48.38204574584961, -123.73218536376953, 48.38223648071289]",building,
f148aef2-27ba-46cd-b27a-7e0a649c5716,Little Vienna Bakery,6726 W COAST Rd,48.382786,-123.732635,"[-123.73263549804688, 48.38278579711914, -123.73262023925781, 48.38279342651367]",,,"[-123.73263549804688, 48.38278579711914, -123.73262023925781, 48.38279342651367]",original_place,
832cc66f-b0e1-48d9-a3aa-1ff255310977,East Sooke Park,,48.3833,-123.733,"[-123.73300170898438, 48.38329315185547, -123.73298645019531, 48.38330078125]",,,"[-123.73300170898438, 48.38329315185547, -123.73298645019531, 48.38330078125]",original_place,
d07f6d83-75f6-4c71-8e4c-687991df18f9,Sooke Fire Hall,2225 Otter Point Rd,48.3825678,-123.73141236,"[-123.73141479492188, 48.38256072998047, -123.73139953613281, 48.382568359375]",b921a96a-2fd0-40b8-b07f-750b609fdbc9,"[-123.73199462890625, 48.38234329223633, -123.73103332519531, 48.382816314697266]","[-123.73199462890625, 48.38234329223633, -123.73103332519531, 48.382816314697266]",building,
8026b9a1-01aa-453f-8cd8-1ef40f0534fb,District of Sooke,2205 Otter Point Rd,48.38253063,-123.73121951,"[-123.73123168945312, 48.382530212402344, -123.73121643066406, 48.382537841796875]",b921a96a-2fd0-40b8-b07f-750b609fdbc9,"[-123.73199462890625, 48.38234329223633, -123.73103332519531, 48.382816314697266]","[-123.73199462890625, 48.38234329223633, -123.73103332519531, 48.382816314697266]",building,
881f42ef-b957-4583-a52d-1b67e7888ada,Capital Regional Emergency,2205 Otter Point Rd,48.38253398,-123.73121174,"[-123.7312240600586, 48.38252639770508, -123.73120880126953, 48.38253402709961]",b921a96a-2fd0-40b8-b07f-750b609fdbc9,"[-123.73199462890625, 48.38234329223633, -123.73103332519531, 48.382816314697266]","[-123.73199462890625, 48.38234329223633, -123.73103332519531, 48.382816314697266]",building,
e8af1dc6-a2bf-463b-92b4-b5460994db64,Anytime Fitness,2193 Otter Point Rd #5,48.38161377,-123.73029125,"[-123.73029327392578, 48.38160705566406, -123.73027801513672, 48.381614685058594]",,,"[-123.73029327392578, 48.38160705566406, -123.73027801513672, 48.381614685058594]",original_place,
e476711a-9cc3-4740-a14b-094888d9d3b5,John Phillips Memorial Golf Club,2197 Otter Point Rd,48.381489,-123.730269,"[-123.73027038574219, 48.38148880004883, -123.73025512695312, 48.38149642944336]",e249dc5d-e33a-435a-b875-dce426619901,"[-123.73043060302734, 48.38145446777344, -123.73016357421875, 48.38161087036133]","[-123.73043060302734, 48.38145446777344, -123.73016357421875, 48.38161087036133]",building,
da2913ab-9ca1-46b8-9293-0f2e78bc7e74,SK Nail Bar,2197 Otter Point Rd #113,48.3813672,-123.7304707,"[-123.73048400878906, 48.38136672973633, -123.73046875, 48.38137435913086]",,,"[-123.73048400878906, 48.38136672973633, -123.73046875, 48.38137435913086]",original_place,
9e505073-4b9b-482b-8c65-a46b68f9c9a2,Vault Sports Lounge,,48.38184,-123.7311,"[-123.7311019897461, 48.381839752197266, -123.73108673095703, 48.3818473815918]",,,"[-123.7311019897461, 48.381839752197266, -123.73108673095703, 48.3818473815918]",original_place,
881d0f4c-45a6-48a1-aa41-c34b3c59cb49,Salt Leaf Agency,,48.38188,-123.7312,"[-123.731201171875, 48.381874084472656, -123.73118591308594, 48.38188171386719]",,,"[-123.731201171875, 48.381874084472656, -123.73118591308594, 48.38188171386719]",original_place,
32c029cd-4aa3-4e51-85d5-adba14e4f849,BigFoot Food Co.,6585 Sooke Rd,48.38188,-123.7312,"[-123.731201171875, 48.381874084472656, -123.73118591308594, 48.38188171386719]",,,"[-123.731201171875, 48.381874084472656, -123.73118591308594, 48.38188171386719]",original_place,
9a7cbb80-4d0e-4711-9d04-f4e3e2e68a67,Coastline Living Photography,2170 French Rd S,48.37885534,-123.73682288,"[-123.73682403564453, 48.378849029541016, -123.73680877685547, 48.37885665893555]",,,"[-123.73682403564453, 48.378849029541016, -123.73680877685547, 48.37885665893555]",original_place,
79724c2e-a77b-4c26-a79d-529bb76bbb61,West Coast Cell Repairs,,48.38093364,-123.73448325,"[-123.7344970703125, 48.38093185424805, -123.73448181152344, 48.38093948364258]",,,"[-123.7344970703125, 48.38093185424805, -123.73448181152344, 48.38093948364258]",original_place,
74d24401-3912-4606-90a2-8a94eb8b7086,Estelle Padeloup Shiatsu Therapy,110-2260 Maple Av North,48.3812831,-123.7394203,"[-123.73943328857422, 48.381282806396484, -123.73941802978516, 48.381290435791016]",,,"[-123.73943328857422, 48.381282806396484, -123.73941802978516, 48.381290435791016]",original_place,
44c3cb3c-fc0a-4eba-80fe-2f39ee821e29,Dale's Electric,2258 Stone Creek Pl,48.38160793493985,-123.7413911492601,"[-123.74139404296875, 48.38160705566406, -123.74137878417969, 48.381614685058594]",,,"[-123.74139404296875, 48.38160705566406, -123.74137878417969, 48.381614685058594]",original_place,
1b4c21cf-96e9-485b-81a2-4adf3fbe9608,49th Parallel Recreation,6987 Brailford Pl,48.37946,-123.74199,"[-123.74200439453125, 48.379459381103516, -123.74198913574219, 48.37946701049805]",be681f77-ba1d-4069-925c-b83619c7ff34,"[-123.74213409423828, 48.37935256958008, -123.74189758300781, 48.37950897216797]","[-123.74213409423828, 48.37935256958008, -123.74189758300781, 48.37950897216797]",building,
89eac50b-101b-4889-9a25-7e6c24de9bb2,Shear Bliss Precision Sharpening,2206 Winfield Dr,48.37847,-123.74383,"[-123.74384307861328, 48.37846374511719, -123.74382781982422, 48.37847137451172]",8ba2e474-5712-4843-8702-2aefbe62d589,"[-123.74398803710938, 48.378379821777344, -123.74378967285156, 48.37855911254883]","[-123.74398803710938, 48.378379821777344, -123.74378967285156, 48.37855911254883]",building,
226d5ac5-d282-44b7-97c1-02f257bf9b0f,Coastal Auto Marine Svc,5621 Sooke Rd,48.37760090411635,-123.74414522038855,"[-123.74414825439453, 48.377593994140625, -123.74413299560547, 48.377601623535156]",,,"[-123.74414825439453, 48.377593994140625, -123.74413299560547, 48.377601623535156]",original_place,
43639a79-cca0-403e-9349-28f6b87c6ea9,Butler Brothers Supplies Ltd,6228 Sooke Rd,48.37760090411635,-123.74414522038855,"[-123.74414825439453, 48.377593994140625, -123.74413299560547, 48.377601623535156]",,,"[-123.74414825439453, 48.377593994140625, -123.74413299560547, 48.377601623535156]",original_place,
794f68c3-2d89-46c2-a358-2f564bdf1564,K.O. Exteriors Inc.,910 latoria rd,48.379841,-123.742482,"[-123.74248504638672, 48.37984085083008, -123.74246978759766, 48.37984848022461]",,,"[-123.74248504638672, 48.37984085083008, -123.74246978759766, 48.37984848022461]",original_place,
b01b0b30-91d1-48b3-b081-35889718e081,Van Der Meij Immigration Consulting,2334 FrenchN,48.38481836,-123.737970963,"[-123.73798370361328, 48.38481140136719, -123.73796844482422, 48.38481903076172]",,,"[-123.73798370361328, 48.38481140136719, -123.73796844482422, 48.38481903076172]",original_place,
54197a4e-74c1-4aba-9b1a-31f5bd907460,Quintessential Insurance Services,6816 Burr Dr,48.39024572,-123.73918367,"[-123.73919677734375, 48.39023971557617, -123.73918151855469, 48.3902473449707]",,,"[-123.73919677734375, 48.39023971557617, -123.73918151855469, 48.3902473449707]",original_place,
4c687711-be2b-41c3-b397-b6bf6e19c51b,Sooke Coastal Plumbing and Gas,2394 French Rd,48.38679,-123.73484,"[-123.7348403930664, 48.386783599853516, -123.73482513427734, 48.38679122924805]",f75fbc20-0224-4d77-99c1-283f86661527,"[-123.73500061035156, 48.386661529541016, -123.7347412109375, 48.38682174682617]","[-123.73500061035156, 48.386661529541016, -123.7347412109375, 48.38682174682617]",building,
3a50a71f-acca-4859-a2d5-f0090cbfbd58,InishOge Farm & Field School,6698 Helgeson Dr,48.3882624,-123.7310295,"[-123.73104095458984, 48.38825607299805, -123.73102569580078, 48.38826370239258]",,,"[-123.73104095458984, 48.38825607299805, -123.73102569580078, 48.38826370239258]",original_place,
997626e9-1dd9-42b2-8b4f-16244a1db734,Early Bird Day Care,,48.38810414139,-123.73126234617,"[-123.73127746582031, 48.38810348510742, -123.73126220703125, 48.38811111450195]",,,"[-123.73127746582031, 48.38810348510742, -123.73126220703125, 48.38811111450195]",original_place,
4f472fb2-0eb2-4efa-a707-7780427cc9db,Sooke Beach,,48.380055,-123.747885,"[-123.74788665771484, 48.38005447387695, -123.74787139892578, 48.380062103271484]",,,"[-123.74788665771484, 48.38005447387695, -123.74787139892578, 48.380062103271484]",original_place,
0955d176-856d-4b05-8b1c-6b1e8130a1e7,Broomhill Mount,,48.38398930895033,-123.75892248148457,"[-123.7589340209961, 48.38398742675781, -123.75891876220703, 48.383995056152344]",,,"[-123.7589340209961, 48.38398742675781, -123.75891876220703, 48.383995056152344]",original_place,
59efbb8c-91de-41bb-b9fa-0cb8c35b598a,Poirier Lake,,48.39407718,-123.76780725,"[-123.767822265625, 48.39406967163086, -123.76780700683594, 48.39407730102539]",,,"[-123.767822265625, 48.39406967163086, -123.76780700683594, 48.39407730102539]",original_place,
7bfd35c0-f4fd-4c41-9f3a-c2cae0f50bd8,Lakeside Hideaway Waterfront Cabins,3210 Otter Point Rd,48.39401557,-123.76993546,"[-123.76993560791016, 48.39400863647461, -123.7699203491211, 48.39401626586914]",,,"[-123.76993560791016, 48.39400863647461, -123.7699203491211, 48.39401626586914]",original_place,
4dc6759f-ebd7-4c45-b45a-5593d311aab1,William Simons Memorial Park,,48.392371,-123.7689681,"[-123.76898193359375, 48.392364501953125, -123.76896667480469, 48.392372131347656]",cac15abb-8f30-47ca-a7f5-fb5271ca93f0,"[-123.7691650390625, 48.392250061035156, -123.7689437866211, 48.39242172241211]","[-123.7691650390625, 48.392250061035156, -123.7689437866211, 48.39242172241211]",building,
d662f4e7-067b-40e9-a5b5-ced7e707948c,Otter Point Athletics,7450 Butler Rd #34,48.39219333,-123.77346088,"[-123.77347564697266, 48.39219284057617, -123.7734603881836, 48.3922004699707]",dfc40cd8-32ab-450a-bb91-70cb9847be1d,"[-123.77360534667969, 48.392051696777344, -123.77332305908203, 48.392276763916016]","[-123.77360534667969, 48.392051696777344, -123.77332305908203, 48.392276763916016]",building,
f771a8b7-a575-402d-8fb1-0057c130a6aa,Mr. Tank,"32, 7450 Butler Rd Unit B",48.39193259,-123.77347407,"[-123.77347564697266, 48.39192581176758, -123.7734603881836, 48.39193344116211]",d52f6b70-5131-4318-9d3f-29d6858bc2df,"[-123.77359008789062, 48.39177322387695, -123.7733154296875, 48.392005920410156]","[-123.77359008789062, 48.39177322387695, -123.7733154296875, 48.392005920410156]",building,
d4584c48-804c-4b47-867a-d5051e3227de,West Coast Super Storage,3220 Otter Point Rd,48.39120902341541,-123.77365035650837,"[-123.77365112304688, 48.39120864868164, -123.77363586425781, 48.39121627807617]",,,"[-123.77365112304688, 48.39120864868164, -123.77363586425781, 48.39121627807617]",original_place,
ee5910be-b0a4-4eb8-8c41-247702f52479,Make Space Storage - Sooke,31-7450 Butler Road,48.3911239,-123.7734717,"[-123.77348327636719, 48.391117095947266, -123.77346801757812, 48.3911247253418]",3dbf207e-95d0-4ff2-ab6c-b2d387d761b6,"[-123.77362823486328, 48.39109420776367, -123.77345275878906, 48.39119338989258]","[-123.77362823486328, 48.39109420776367, -123.77345275878906, 48.39119338989258]",building,
826fdd7d-55e9-472b-b95d-04c056d8ddc2,Sooke Car Wash & Detailing,7450 Butler Rd Unit 30,48.39140217,-123.77356499,"[-123.77356719970703, 48.391395568847656, -123.77355194091797, 48.39140319824219]",,,"[-123.77356719970703, 48.391395568847656, -123.77355194091797, 48.39140319824219]",original_place,
b36a2783-da8f-4aab-8047-cf2b381f49f5,Rebel Rentals & Repairs,7450 Butler Rd #30,48.39157654,-123.7734281,"[-123.77342987060547, 48.39157485961914, -123.7734146118164, 48.39158248901367]",,,"[-123.77342987060547, 48.39157485961914, -123.7734146118164, 48.39158248901367]",original_place,
f0389908-1866-4f23-8690-6e1c3192a68c,CSN Otter Point Collision,3366 Otter Point Rd,48.39353048,-123.77612512,"[-123.77613830566406, 48.393524169921875, -123.776123046875, 48.393531799316406]",,,"[-123.77613830566406, 48.393524169921875, -123.776123046875, 48.393531799316406]",original_place,
ad72158e-25b1-4bdd-8862-52d1b5b3a107,Warrior Arts Academy,3312 Otter Point Rd,48.39476104,-123.77459306,"[-123.77460479736328, 48.39476013183594, -123.77458953857422, 48.39476776123047]",,,"[-123.77460479736328, 48.39476013183594, -123.77458953857422, 48.39476776123047]",original_place,
6e2218c1-7085-4b05-a5bd-a6333ff33ed3,Saltwest Naturals,7585 Lemare Cres,48.39685727,-123.77130332,"[-123.77131652832031, 48.3968505859375, -123.77130126953125, 48.39685821533203]",,,"[-123.77131652832031, 48.3968505859375, -123.77130126953125, 48.39685821533203]",original_place,
3db65878-afc1-48f4-9790-7a8fd8c32ef6,Samantha's Sea Stars Child care,7519 Butler Rd,48.39855,-123.76865,"[-123.76866149902344, 48.3985481262207, -123.76864624023438, 48.398555755615234]",63458b5a-7a9c-46db-b1f9-5336d7321938,"[-123.76889038085938, 48.39837646484375, -123.76850128173828, 48.3986930847168]","[-123.76889038085938, 48.39837646484375, -123.76850128173828, 48.3986930847168]",building,
73f6e580-3c70-4a2f-ad20-be24fec294a3,Active Reactive Field for Dogs,3065 Robinson Rd,48.40063628,-123.77568006,"[-123.77568054199219, 48.400634765625, -123.77566528320312, 48.40064239501953]",,,"[-123.77568054199219, 48.400634765625, -123.77566528320312, 48.40064239501953]",original_place,
45f49241-45ec-4f66-be02-a9246b971423,Sooke Ink Tattoo Studio,3115 Otter Point Rd,48.3955631,-123.76431153,"[-123.76431274414062, 48.39556121826172, -123.76429748535156, 48.39556884765625]",,,"[-123.76431274414062, 48.39556121826172, -123.76429748535156, 48.39556884765625]",original_place,
ede3a52d-3e68-48c3-b3b0-debacdb82fa0,Blyth Transport Ltd,2877 Patricia Marie Pl,48.396686,-123.754591,"[-123.75459289550781, 48.39667892456055, -123.75457763671875, 48.39668655395508]",,,"[-123.75459289550781, 48.39667892456055, -123.75457763671875, 48.39668655395508]",original_place,
45c38f82-28d7-4ae6-b292-539128453569,Kat's Hair Studio,2715 Otter Point Rd,48.39678673,-123.74731249,"[-123.747314453125, 48.396785736083984, -123.74729919433594, 48.396793365478516]",,,"[-123.747314453125, 48.396785736083984, -123.74729919433594, 48.396793365478516]",original_place,
72902a91-3284-41d6-b03a-c99cc76e874d,Essence Hair & Esthetics Studio,2906 Sarah Dr,48.400516,-123.751582,"[-123.75159454345703, 48.400508880615234, -123.75157928466797, 48.400516510009766]",,,"[-123.75159454345703, 48.400508880615234, -123.75157928466797, 48.400516510009766]",original_place,
a5495817-2301-43b1-9b24-c02b6e79d343,Camp Barnard,3202 Young Lake Rd,48.40762389,-123.7602421,"[-123.76025390625, 48.407623291015625, -123.76023864746094, 48.407630920410156]",,,"[-123.76025390625, 48.407623291015625, -123.76023864746094, 48.407630920410156]",original_place,
69b1cbc1-ee4c-46ff-9c41-c6a9eac737a5,"Young Lake (sjö i Kanada, British Columbia, lat 48,41, long -123,76)",,48.405,-123.76389,"[-123.7638931274414, 48.404998779296875, -123.76387786865234, 48.405006408691406]",,,"[-123.7638931274414, 48.404998779296875, -123.76387786865234, 48.405006408691406]",original_place,
df111598-b51a-4fb1-82a8-8b738eea60ff,McKenzie Lake,,48.40711828,-123.7698139,"[-123.76982879638672, 48.40711212158203, -123.76981353759766, 48.40711975097656]",,,"[-123.76982879638672, 48.40711212158203, -123.76981353759766, 48.40711975097656]",original_place,
7aeacc27-774c-49e1-bcc1-502a1d850dee,"Bluff Mountain (berg i Kanada, British Columbia)",,48.43292,-123.76933,"[-123.76933288574219, 48.432918548583984, -123.76931762695312, 48.432926177978516]",,,"[-123.76933288574219, 48.432918548583984, -123.76931762695312, 48.432926177978516]",original_place,
da8c6e4d-b890-467e-8e6c-8cc458b6b2a0,Sooke Hills,,48.43292,-123.73592,"[-123.73592376708984, 48.432918548583984, -123.73590850830078, 48.432926177978516]",,,"[-123.73592376708984, 48.432918548583984, -123.73590850830078, 48.432926177978516]",original_place,
d89a591a-e7c1-4380-adbe-c9719782e5fc,Boneyard Lake,,48.43690209,-123.7414916,"[-123.74149322509766, 48.4369010925293, -123.7414779663086, 48.43690872192383]",,,"[-123.74149322509766, 48.4369010925293, -123.7414779663086, 48.43690872192383]",original_place,
9cb6b4f5-51c3-4a9f-9989-0f2d617fd073,Mary Vine Creek Waterfall,,48.445621586156,-123.7173897028,"[-123.71739196777344, 48.445621490478516, -123.71737670898438, 48.44562911987305]",,,"[-123.71739196777344, 48.445621490478516, -123.71737670898438, 48.44562911987305]",original_place,
e3e56c78-9f39-40ce-935d-144fcad6fee1,Sooke Flowline,,48.439566666667,-123.71626666667,"[-123.71627044677734, 48.43955993652344, -123.71625518798828, 48.43956756591797]",,,"[-123.71627044677734, 48.43955993652344, -123.71625518798828, 48.43956756591797]",original_place,
209974f9-737c-4435-8370-ca7594f0354c,Potholes Viewpoint,Sooke River Rd ,48.4372814773052,-123.71663299882304,"[-123.71663665771484, 48.43727493286133, -123.71662139892578, 48.43728256225586]",,,"[-123.71663665771484, 48.43727493286133, -123.71662139892578, 48.43728256225586]",original_place,
011a930a-637f-4e88-93d7-0d3313e1db63,Todd Creek,,48.43292,-123.71932,"[-123.71932220458984, 48.432918548583984, -123.71930694580078, 48.432926177978516]",,,"[-123.71932220458984, 48.432918548583984, -123.71930694580078, 48.432926177978516]",original_place,
ebc814b2-de06-4c36-a2bc-f4031fb88074,Mary Vine Creek,,48.43426267,-123.71586655,"[-123.71588134765625, 48.434261322021484, -123.71586608886719, 48.434268951416016]",,,"[-123.71588134765625, 48.434261322021484, -123.71586608886719, 48.434268951416016]",original_place,
e1a6f983-e998-4662-9f6e-3b9ab1ec6ba5,Charters River,,48.41632876,-123.72211625,"[-123.72212982177734, 48.41632843017578, -123.72211456298828, 48.41633605957031]",,,"[-123.72212982177734, 48.41632843017578, -123.72211456298828, 48.41633605957031]",original_place,
6f3a21af-31b4-45db-8e35-2ba70d20f255,Charters River Salmon Interpretive Centre,2895 Sooke River Rd,48.41366721000343,-123.71065899769104,"[-123.7106704711914, 48.413665771484375, -123.71065521240234, 48.413673400878906]",,,"[-123.7106704711914, 48.413665771484375, -123.71065521240234, 48.413673400878906]",original_place,
89944ac5-3dce-448d-ae68-6c5cd0fe64c4,Sooke Potholes,Sooke River Rd,48.42794911,-123.71261547,"[-123.71261596679688, 48.427947998046875, -123.71260070800781, 48.427955627441406]",,,"[-123.71261596679688, 48.427947998046875, -123.71260070800781, 48.427955627441406]",original_place,
a5a9421f-8f8b-49df-9a4a-30016aab3c55,Mount Manuel Quimper,,48.41957854,-123.65907154,"[-123.65907287597656, 48.41957092285156, -123.6590576171875, 48.419578552246094]",eb784b7f-d448-40b5-bec2-b734d6da5c80,"[-123.65910339355469, 48.41954040527344, -123.65901184082031, 48.41960144042969]","[-123.65910339355469, 48.41954040527344, -123.65901184082031, 48.41960144042969]",building,
d3084f64-efff-4459-a882-8fb9e882427d,Mount Manuel Quimper,,48.4188,-123.6668,"[-123.66680145263672, 48.418792724609375, -123.66678619384766, 48.418800354003906]",,,"[-123.66680145263672, 48.418792724609375, -123.66678619384766, 48.418800354003906]",original_place,
00288109-7bd3-4552-8606-a10a225f623e,Grass Lake,,48.44639542,-123.67871323,"[-123.67872619628906, 48.446388244628906, -123.6787109375, 48.44639587402344]",,,"[-123.67872619628906, 48.446388244628906, -123.6787109375, 48.44639587402344]",original_place,
d933c5d1-e41f-4f5f-b81d-97b767c5a1d4,Peden Lake,,48.45334191,-123.70204589,"[-123.7020492553711, 48.45333480834961, -123.70203399658203, 48.45334243774414]",,,"[-123.7020492553711, 48.45333480834961, -123.70203399658203, 48.45334243774414]",original_place,
f967f409-afd8-4b9f-9223-b307f2a26ffd,Bert Lake,,48.45682877,-123.67802373,"[-123.67802429199219, 48.45682144165039, -123.67800903320312, 48.45682907104492]",,,"[-123.67802429199219, 48.45682144165039, -123.67800903320312, 48.45682907104492]",original_place,
11964676-591f-4921-b38c-54bb0aaedfd2,Sheilds Lake,,48.44824822,-123.66316817,"[-123.66316986083984, 48.4482421875, -123.66315460205078, 48.44824981689453]",,,"[-123.66316986083984, 48.4482421875, -123.66315460205078, 48.44824981689453]",original_place,
2d570277-64df-4e65-b03d-9a1cbc77459c,Crabapple Lake (sjö i Kanada),,48.46056,-123.655,"[-123.65501403808594, 48.4605598449707, -123.65499877929688, 48.460567474365234]",,,"[-123.65501403808594, 48.4605598449707, -123.65499877929688, 48.460567474365234]",original_place,
5c865437-dd1c-4b53-8877-37a81657fab1,Empress Mountain,,48.46555678,-123.67361911,"[-123.67362213134766, 48.46554946899414, -123.6736068725586, 48.46555709838867]",,,"[-123.67362213134766, 48.46554946899414, -123.6736068725586, 48.46555709838867]",original_place,
8fa04f14-9030-4942-a155-f4f28d4989b7,Golledge Creek,,48.46632,-123.73592,"[-123.73592376708984, 48.466312408447266, -123.73590850830078, 48.4663200378418]",,,"[-123.73592376708984, 48.466312408447266, -123.73590850830078, 48.4663200378418]",original_place,
3912f58b-cf23-437f-9d33-c4dda4e139ee,Tugwell Lake,,48.47279678,-123.81196933,"[-123.81198120117188, 48.4727897644043, -123.81196594238281, 48.47279739379883]",,,"[-123.81198120117188, 48.4727897644043, -123.81196594238281, 48.47279739379883]",original_place,
59fbb62e-6cd3-4780-a0ff-da85e8d90fa4,Trap Mountain (berg i Kanada),,48.448,-123.7843,"[-123.7843017578125, 48.447994232177734, -123.78428649902344, 48.448001861572266]",,,"[-123.7843017578125, 48.447994232177734, -123.78428649902344, 48.448001861572266]",original_place,
cf4a63c5-ddd1-40eb-9e2d-182c6cd48f0a,"Mount Muir (berg i Kanada, British Columbia, lat 48,48, long -123,87)",,48.4829,-123.8718,"[-123.8718032836914, 48.4828987121582, -123.87178802490234, 48.482906341552734]",,,"[-123.8718032836914, 48.4828987121582, -123.87178802490234, 48.482906341552734]",original_place,
e4367607-1a98-43cd-ab22-800e16ab647e,Elliott Reservoir,,48.48291,-123.98595,"[-123.9859619140625, 48.48290252685547, -123.98594665527344, 48.48291015625]",,,"[-123.9859619140625, 48.48290252685547, -123.98594665527344, 48.48291015625]",original_place,
0e2a10a8-b1a0-4781-8a38-4c176cc046f6,Winkler Creek,,48.4614,-124.02028,"[-124.02029418945312, 48.46139907836914, -124.02027893066406, 48.46140670776367]",,,"[-124.02029418945312, 48.46139907836914, -124.02027893066406, 48.46140670776367]",original_place,
86fdff5a-1c94-4893-abe4-04218308fe53,Sandcut Creek,,48.41619234,-124.01943585,"[-124.01944732666016, 48.41619110107422, -124.0194320678711, 48.41619873046875]",,,"[-124.01944732666016, 48.41619110107422, -124.0194320678711, 48.41619873046875]",original_place,
ac548eca-d79a-45a7-b365-eb21376fff72,Sandcut Beach Waterfall,11033 W Coast Rd,48.41281893,-124.01407331,"[-124.01407623291016, 48.412818908691406, -124.0140609741211, 48.41282653808594]",,,"[-124.01407623291016, 48.412818908691406, -124.0140609741211, 48.41282653808594]",original_place,
4276964e-ccff-4f4a-9eb4-e70be10af8ca,French Beach,,48.408016182794,-123.93538046301,"[-123.93539428710938, 48.40800857543945, -123.93537902832031, 48.408016204833984]",,,"[-123.93539428710938, 48.40800857543945, -123.93537902832031, 48.408016204833984]",original_place,
d4766e62-60b3-47cd-9a2c-f7445d867c8e,Stoked Wood Fired Pizzeria and Market,2908 Tieulie Pl,48.39445023,-123.93567957,"[-123.9356918334961, 48.39444351196289, -123.93567657470703, 48.39445114135742]",,,"[-123.9356918334961, 48.39444351196289, -123.93567657470703, 48.39445114135742]",original_place,
5984e80a-06e3-4dc4-806e-7360695dfd3b,French Beach Provincial Park,Juan De Fuca Hwy,48.39399453,-123.94277363,"[-123.94278717041016, 48.39399337768555, -123.9427719116211, 48.39400100708008]",,,"[-123.94278717041016, 48.39399337768555, -123.9427719116211, 48.39400100708008]",original_place,
55689903-fe9d-4035-b507-0e4745248f15,Flea Beach,Seaside Dr,48.38203367,-123.93157578,"[-123.93157958984375, 48.38202667236328, -123.93156433105469, 48.38203430175781]",,,"[-123.93157958984375, 48.38202667236328, -123.93156433105469, 48.38203430175781]",original_place,
e4891844-5bf3-4da7-a2e1-0829d4fbe973,Sheringham Distillery,2631 Seaside Dr,48.384452820338,-123.92884826629,"[-123.92884826660156, 48.38445281982422, -123.9288330078125, 48.38446044921875]",,,"[-123.92884826660156, 48.38445281982422, -123.9288330078125, 48.38446044921875]",original_place,
cbd9d62f-9aed-4056-9d25-f38fc16845d4,Livin' the Dream Farm,10069 W Coast Rd,48.39345019,-123.92943182,"[-123.929443359375, 48.3934440612793, -123.92942810058594, 48.39345169067383]",272be7c1-085e-47f9-91d1-b9146049c4c0,"[-123.9295425415039, 48.39340591430664, -123.92936706542969, 48.393558502197266]","[-123.9295425415039, 48.39340591430664, -123.92936706542969, 48.393558502197266]",building,
a47fd67d-7a7a-4a17-98dc-f51b3d16a1b8,Dream Threads,2840 Kirby Creek Rd,48.39246485,-123.90703859,"[-123.90705108642578, 48.39246368408203, -123.90703582763672, 48.39247131347656]",,,"[-123.90705108642578, 48.39246368408203, -123.90703582763672, 48.39247131347656]",original_place,
02e6e8b0-c281-4d42-9b91-dc7c5c114853,Shirley Delicious Cafe,2794 Sheringham Point Rd,48.38881162,-123.90538028,"[-123.9053955078125, 48.3888053894043, -123.90538024902344, 48.38881301879883]",56bf6539-d710-4a05-bd78-d5e1e94e2532,"[-123.9055404663086, 48.38869857788086, -123.90528869628906, 48.38886260986328]","[-123.9055404663086, 48.38869857788086, -123.90528869628906, 48.38886260986328]",building,
712f8d66-eb37-40d6-8797-a89b3d97b11a,Shirley Community Hall,2795 Sheringham Point Rd,48.38900605,-123.90367933,"[-123.90369415283203, 48.388999938964844, -123.90367889404297, 48.389007568359375]",68ae9e5e-f3b8-4369-9097-9e437fb643ee,"[-123.90386962890625, 48.38886260986328, -123.9036636352539, 48.38904571533203]","[-123.90386962890625, 48.38886260986328, -123.9036636352539, 48.38904571533203]",building,
1d4e8180-a33b-410c-af8d-6a87bfd717b5,Cloud 9 Glamping,"Kirby Creek Road, Shirley BC",48.38704,-123.90361,"[-123.90361022949219, 48.38703918457031, -123.90359497070312, 48.387046813964844]",,,"[-123.90361022949219, 48.38703918457031, -123.90359497070312, 48.387046813964844]",original_place,
